Booking_ID,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests
ID11600,2,0,2,1,Meal Plan 1,0,Room_Type 4,72,2017,12,5,Offline,0,0,0,60.0,0
ID19806,0,2,2,2,Meal Plan 1,0,Room_Type 2,7,2018,3,4,Online,0,0,0,85.96,1
ID14264,2,1,1,2,Meal Plan 1,1,Room_Type 1,81,2018,7,18,Online,0,0,0,130.5,2
ID04333,2,0,1,3,Meal Plan 1,0,Room_Type 1,266,2018,12,26,Online,0,0,0,73.95,0
ID01144,2,0,1,3,Meal Plan 1,0,Room_Type 4,18,2018,9,15,Online,0,0,0,105.64,1
ID10067,1,0,0,1,Meal Plan 1,0,Room_Type 1,28,2018,5,19,Online,0,0,0,135.0,1
ID01624,2,0,0,1,Meal Plan 1,0,Room_Type 1,12,2017,9,17,Online,0,0,0,152.0,1
ID30203,2,0,2,1,Meal Plan 2,0,Room_Type 1,24,2018,1,31,Online,0,0,0,122.0,0
ID04287,1,0,0,1,Meal Plan 1,0,Room_Type 1,2,2018,9,21,Corporate,0,0,0,169.0,0
ID31467,2,0,0,2,Not Selected,0,Room_Type 1,47,2018,9,9,Online,0,0,0,125.1,1
ID12249,1,0,1,1,Meal Plan 1,1,Room_Type 1,3,2018,9,19,Corporate,1,1,18,67.0,1
ID33686,1,0,0,3,Meal Plan 1,0,Room_Type 1,7,2018,5,5,Offline,0,0,0,112.0,0
ID13783,2,1,0,3,Meal Plan 1,0,Room_Type 1,31,2018,10,25,Online,0,0,0,149.0,2
ID14248,1,0,1,0,Meal Plan 1,1,Room_Type 1,3,2018,9,19,Corporate,1,0,2,67.0,0
ID22938,1,0,1,0,Meal Plan 1,0,Room_Type 1,3,2017,8,2,Complementary,0,0,0,0.0,1
ID31365,1,0,1,2,Not Selected,0,Room_Type 1,3,2018,12,19,Online,0,0,0,79.5,0
ID28806,2,0,1,0,Meal Plan 1,0,Room_Type 1,10,2018,11,20,Online,0,0,0,101.0,1
ID16446,1,0,0,3,Meal Plan 1,1,Room_Type 1,4,2018,3,15,Corporate,1,0,2,69.0,1
ID17283,2,0,2,0,Not Selected,0,Room_Type 1,14,2018,3,13,Online,0,0,0,97.0,0
ID16257,1,0,1,3,Meal Plan 1,0,Room_Type 4,32,2018,10,10,Online,0,0,0,148.28,0
ID04490,2,0,0,4,Meal Plan 1,0,Room_Type 1,19,2018,12,6,Online,0,0,0,89.89,1
ID02329,2,0,2,4,Meal Plan 1,0,Room_Type 1,6,2017,8,19,Online,0,0,0,100.67,2
ID35349,2,0,1,2,Meal Plan 1,0,Room_Type 1,91,2017,10,19,Online,0,0,0,89.25,3
ID06766,2,0,2,6,Meal Plan 1,0,Room_Type 1,99,2018,4,27,Offline,0,0,0,80.75,1
ID02693,2,0,0,1,Meal Plan 1,0,Room_Type 1,156,2018,5,18,Online,0,0,0,84.24,0
ID25443,2,0,0,3,Not Selected,0,Room_Type 4,1,2017,9,3,Online,0,0,0,121.33,1
ID04791,2,0,0,2,Meal Plan 1,1,Room_Type 1,48,2018,2,23,Online,0,0,0,89.3,1
ID25671,2,2,1,2,Meal Plan 2,0,Room_Type 6,11,2018,9,16,Online,0,0,0,306.0,0
ID30483,2,0,0,4,Meal Plan 2,0,Room_Type 1,100,2018,9,28,Offline,0,0,0,140.0,1
ID16412,2,0,2,3,Meal Plan 1,0,Room_Type 1,32,2017,10,4,Online,0,0,0,94.5,1
ID04766,0,2,1,3,Meal Plan 1,0,Room_Type 2,147,2018,4,4,Online,0,0,0,6.0,1
ID01372,2,0,0,4,Meal Plan 1,0,Room_Type 4,37,2018,3,1,Online,0,0,0,95.4,1
ID12933,1,0,2,2,Meal Plan 1,0,Room_Type 1,5,2017,11,15,Online,0,0,0,93.5,1
ID29474,2,0,0,3,Meal Plan 1,0,Room_Type 1,76,2018,5,17,Offline,0,0,0,80.75,1
ID30185,2,0,1,2,Not Selected,0,Room_Type 1,52,2018,8,29,Online,0,0,0,108.0,1
ID11548,2,0,0,1,Meal Plan 1,0,Room_Type 1,152,2018,4,30,Online,0,0,0,107.0,1
ID19729,2,0,0,1,Meal Plan 1,1,Room_Type 1,2,2018,6,23,Online,0,0,0,118.0,2
ID26717,2,0,1,3,Meal Plan 1,0,Room_Type 4,15,2018,12,5,Online,1,0,2,96.9,0
ID32235,2,0,1,0,Meal Plan 1,0,Room_Type 1,4,2018,1,25,Corporate,0,0,0,64.0,0
ID31388,2,0,2,5,Meal Plan 1,0,Room_Type 1,66,2018,3,13,Online,0,0,0,85.38,0
ID25695,1,0,0,2,Meal Plan 1,1,Room_Type 1,0,2018,3,2,Corporate,0,0,0,55.0,1
ID33731,2,0,1,3,Meal Plan 1,0,Room_Type 1,48,2018,5,30,Offline,0,0,0,85.5,0
ID13290,2,0,2,2,Meal Plan 1,0,Room_Type 2,119,2018,6,26,Online,0,0,0,83.83,1
ID30811,2,0,2,5,Meal Plan 1,0,Room_Type 4,152,2018,7,21,Online,0,0,0,114.63,2
ID31537,2,0,0,3,Meal Plan 1,0,Room_Type 1,213,2018,6,7,Offline,0,0,0,130.0,0
ID20707,2,0,2,2,Not Selected,0,Room_Type 1,208,2018,7,30,Online,0,0,0,80.75,0
ID34823,1,0,0,3,Meal Plan 1,0,Room_Type 1,166,2018,11,1,Offline,0,0,0,110.0,0
ID05126,1,0,0,4,Meal Plan 1,0,Room_Type 7,13,2018,2,3,Corporate,0,0,0,102.0,0
ID22277,2,0,0,3,Meal Plan 1,0,Room_Type 1,43,2017,10,29,Online,0,0,0,96.3,3
ID21743,1,0,0,1,Meal Plan 1,0,Room_Type 1,1,2017,8,5,Complementary,0,0,0,6.0,0
ID31936,3,0,2,2,Meal Plan 1,0,Room_Type 4,21,2018,5,29,Online,0,0,0,130.9,0
ID05490,1,0,2,4,Meal Plan 1,0,Room_Type 1,245,2018,7,6,Online,0,0,0,110.0,0
ID20720,2,0,0,1,Meal Plan 1,0,Room_Type 4,53,2018,8,6,Online,0,0,0,149.4,1
ID02978,2,0,1,2,Not Selected,0,Room_Type 1,17,2018,3,11,Online,0,0,0,97.0,0
ID03258,3,0,0,3,Meal Plan 1,0,Room_Type 4,55,2018,12,8,Online,0,0,0,101.38,1
ID25233,2,0,2,1,Meal Plan 1,0,Room_Type 2,193,2018,7,9,Online,0,0,0,76.85,1
ID29215,2,0,1,2,Meal Plan 2,0,Room_Type 1,309,2018,5,13,Offline,0,0,0,101.0,0
ID27720,2,0,0,1,Meal Plan 1,1,Room_Type 1,80,2017,12,31,Online,0,0,0,122.4,1
ID10896,2,0,1,3,Meal Plan 1,0,Room_Type 1,290,2018,12,1,Online,0,0,0,73.95,0
ID02485,2,0,2,4,Meal Plan 1,0,Room_Type 1,120,2018,11,16,Online,0,0,0,68.0,0
ID29403,2,0,1,3,Meal Plan 1,0,Room_Type 1,322,2018,5,19,Offline,0,0,0,80.0,0
ID12858,2,0,2,3,Not Selected,0,Room_Type 1,144,2018,10,23,Online,0,0,0,91.26,2
ID14308,1,0,0,1,Meal Plan 1,0,Room_Type 1,99,2018,2,19,Corporate,0,0,0,81.0,0
ID21248,2,0,0,1,Not Selected,0,Room_Type 1,22,2018,6,22,Online,0,0,0,129.0,0
ID19600,2,0,1,3,Not Selected,0,Room_Type 1,62,2018,7,18,Online,0,0,0,70.78,1
ID15949,2,2,2,2,Meal Plan 1,0,Room_Type 6,190,2018,9,30,Online,0,0,0,175.1,1
ID15160,1,0,0,1,Meal Plan 1,0,Room_Type 1,361,2018,11,4,Online,1,1,0,91.0,0
ID16565,2,0,0,1,Meal Plan 1,0,Room_Type 1,28,2017,12,17,Online,0,0,0,87.0,1
ID33341,1,0,1,2,Meal Plan 1,0,Room_Type 1,5,2018,5,16,Corporate,0,0,0,98.32,0
ID36201,1,0,0,2,Meal Plan 1,0,Room_Type 1,192,2018,6,24,Offline,0,0,0,95.0,0
ID17225,3,0,1,2,Meal Plan 1,0,Room_Type 4,95,2018,10,7,Online,0,0,0,151.2,2
ID22191,2,0,1,2,Meal Plan 1,0,Room_Type 1,110,2018,10,10,Online,0,0,0,118.8,2
ID16531,1,0,1,3,Meal Plan 1,0,Room_Type 1,42,2017,9,21,Online,0,0,0,85.5,2
ID26606,1,0,2,4,Meal Plan 1,0,Room_Type 1,30,2018,2,20,Online,0,0,0,73.42,0
ID30142,2,0,2,2,Not Selected,0,Room_Type 1,254,2018,12,30,Online,0,0,0,73.95,0
ID33188,2,0,1,4,Not Selected,0,Room_Type 1,113,2018,5,18,Online,0,0,0,126.65,0
ID21064,2,0,0,2,Meal Plan 1,0,Room_Type 1,0,2018,5,31,Online,0,0,0,105.75,1
ID26499,1,0,0,1,Meal Plan 1,0,Room_Type 1,55,2018,7,7,Corporate,0,0,0,79.0,0
ID18830,2,0,0,1,Not Selected,0,Room_Type 1,53,2018,10,11,Online,0,0,0,108.0,0
ID02106,2,0,0,3,Meal Plan 1,0,Room_Type 1,433,2018,9,8,Online,0,0,0,70.0,0
ID32733,2,0,1,0,Meal Plan 1,0,Room_Type 1,29,2018,4,18,Online,0,0,0,101.0,1
ID35808,1,0,0,1,Meal Plan 1,0,Room_Type 1,99,2018,2,19,Corporate,0,0,0,81.0,0
ID27214,2,0,2,4,Not Selected,0,Room_Type 1,288,2018,12,25,Online,0,0,0,66.58,0
ID19251,2,0,0,1,Not Selected,0,Room_Type 1,23,2018,6,23,Online,0,0,0,89.0,0
ID07825,2,0,1,2,Meal Plan 1,0,Room_Type 1,2,2017,8,21,Online,0,0,0,100.67,2
ID13278,1,0,0,1,Meal Plan 1,0,Room_Type 1,1,2017,9,15,Complementary,1,0,1,0.0,0
ID24217,2,2,0,3,Meal Plan 1,0,Room_Type 2,43,2018,1,14,Online,0,0,0,86.75,0
ID25651,1,0,0,2,Meal Plan 2,0,Room_Type 1,68,2017,9,29,Offline,0,0,0,58.0,0
ID17078,2,0,0,2,Meal Plan 2,0,Room_Type 1,286,2018,9,16,Offline,0,0,0,117.0,0
ID33725,2,0,2,5,Meal Plan 1,0,Room_Type 4,65,2018,4,14,Online,0,0,0,110.99,1
ID02304,1,0,0,2,Meal Plan 1,0,Room_Type 1,103,2018,4,19,Online,0,0,0,115.0,0
ID17506,1,0,0,2,Meal Plan 1,0,Room_Type 1,172,2018,6,24,Offline,0,0,0,95.0,0
ID05071,2,0,1,2,Meal Plan 1,0,Room_Type 1,36,2018,8,29,Online,0,0,0,86.63,2
ID31143,1,0,0,3,Meal Plan 1,0,Room_Type 1,16,2018,11,16,Offline,0,0,0,75.0,0
ID00777,1,0,0,3,Meal Plan 1,0,Room_Type 1,91,2018,9,14,Corporate,1,3,15,65.0,0
ID34914,2,0,0,2,Meal Plan 1,0,Room_Type 1,245,2018,6,17,Offline,0,0,0,75.0,0
ID06676,2,0,0,3,Meal Plan 1,1,Room_Type 1,68,2018,5,10,Online,0,0,0,135.9,1
ID10845,3,0,1,2,Meal Plan 1,1,Room_Type 4,46,2018,4,29,Online,0,0,0,159.3,2
ID10040,2,1,0,4,Meal Plan 1,0,Room_Type 1,106,2018,7,13,Offline,0,0,0,84.58,1
ID25368,3,0,2,5,Meal Plan 1,0,Room_Type 4,144,2018,8,12,Online,0,0,0,140.76,0
ID16410,2,0,0,3,Meal Plan 1,0,Room_Type 4,46,2018,10,6,Online,0,0,0,125.55,0
ID27036,2,0,1,2,Meal Plan 1,0,Room_Type 1,24,2018,3,11,Online,0,0,0,97.67,1
ID18978,2,0,1,3,Meal Plan 1,0,Room_Type 1,254,2018,9,29,Online,0,0,0,100.3,0
ID25938,1,1,2,1,Not Selected,0,Room_Type 1,67,2018,2,13,Online,0,0,0,51.97,0
ID23005,2,0,1,0,Meal Plan 1,0,Room_Type 1,5,2018,11,14,Online,0,0,0,88.8,0
ID35141,3,0,0,5,Meal Plan 1,0,Room_Type 1,71,2017,12,29,Online,0,0,0,112.58,1
ID05359,3,0,2,6,Meal Plan 1,0,Room_Type 1,123,2018,6,28,Online,0,0,0,126.86,0
ID35733,1,0,1,2,Meal Plan 1,0,Room_Type 1,253,2018,9,26,Online,0,0,0,2.0,0
ID08704,2,0,1,3,Meal Plan 1,0,Room_Type 4,10,2017,10,22,Offline,0,0,0,63.75,0
ID04656,2,0,0,2,Meal Plan 2,0,Room_Type 1,257,2017,7,1,Online,0,0,0,101.5,0
ID09431,2,1,0,2,Meal Plan 1,0,Room_Type 1,7,2018,11,10,Complementary,0,0,0,0.0,2
ID27655,2,0,0,2,Meal Plan 2,0,Room_Type 1,102,2017,10,16,Offline,0,0,0,109.0,0
ID32380,2,0,1,0,Meal Plan 1,0,Room_Type 2,6,2017,12,20,Online,0,0,0,77.25,0
ID36019,2,0,1,2,Not Selected,0,Room_Type 1,56,2018,5,13,Online,0,0,0,116.1,1
ID19972,2,1,1,2,Meal Plan 1,0,Room_Type 1,149,2018,8,12,Online,0,0,0,130.5,0
ID34778,2,2,1,2,Meal Plan 1,0,Room_Type 6,5,2018,4,22,Online,0,0,0,201.0,2
ID21768,2,0,2,2,Meal Plan 1,0,Room_Type 1,8,2018,3,6,Online,0,0,0,103.0,0
ID33941,2,0,2,3,Meal Plan 1,0,Room_Type 1,134,2018,5,5,Online,0,0,0,99.45,1
ID27769,2,0,0,1,Not Selected,0,Room_Type 4,2,2018,9,22,Online,0,0,0,155.81,0
ID09873,2,0,0,5,Meal Plan 1,0,Room_Type 1,5,2018,3,22,Online,0,0,0,129.0,0
ID17321,2,2,0,1,Meal Plan 1,0,Room_Type 6,43,2018,3,1,Online,0,0,0,153.9,0
ID12139,1,0,1,2,Meal Plan 1,0,Room_Type 1,180,2018,10,10,Offline,0,0,0,120.0,0
ID29009,2,0,1,0,Not Selected,0,Room_Type 1,33,2018,6,27,Online,0,0,0,89.1,1
ID28789,2,0,0,2,Meal Plan 1,0,Room_Type 1,59,2017,10,29,Offline,0,0,0,85.0,0
ID18981,2,0,0,1,Meal Plan 2,0,Room_Type 1,219,2017,9,4,Offline,0,0,0,108.0,0
ID13163,2,1,0,1,Meal Plan 1,0,Room_Type 4,79,2018,12,27,Online,0,0,0,126.0,2
ID25640,2,0,1,1,Not Selected,0,Room_Type 1,25,2018,10,17,Online,0,0,0,154.0,1
ID29504,2,0,0,2,Not Selected,0,Room_Type 1,26,2018,4,15,Online,0,0,0,115.0,0
ID33012,2,0,2,3,Meal Plan 1,0,Room_Type 4,14,2018,4,7,Online,0,0,0,125.2,0
ID31927,2,0,0,2,Meal Plan 1,0,Room_Type 4,96,2018,8,26,Online,0,0,0,131.4,0
ID33715,2,0,0,2,Meal Plan 2,0,Room_Type 1,265,2018,6,24,Offline,0,0,0,115.0,1
ID33788,2,0,2,3,Meal Plan 1,0,Room_Type 4,38,2018,2,20,Online,0,0,0,69.44,0
ID35923,2,0,1,5,Meal Plan 2,0,Room_Type 4,30,2018,8,23,Online,0,0,0,179.25,1
ID21433,0,2,0,3,Meal Plan 1,0,Room_Type 2,104,2017,8,11,Online,0,0,0,6.0,2
ID34179,2,0,4,10,Meal Plan 1,0,Room_Type 4,22,2018,12,28,Online,0,0,0,126.04,1
ID20322,2,0,1,2,Meal Plan 2,0,Room_Type 1,127,2018,6,17,Online,0,0,0,128.88,2
ID12913,2,0,0,3,Meal Plan 1,0,Room_Type 1,89,2018,7,5,Online,0,0,0,114.3,0
ID13735,1,0,1,3,Not Selected,0,Room_Type 1,53,2018,3,17,Online,0,0,0,81.7,1
ID33309,2,1,2,2,Meal Plan 1,0,Room_Type 1,122,2018,12,25,Online,0,0,0,113.78,1
ID35298,2,0,0,2,Meal Plan 2,0,Room_Type 1,30,2017,9,30,Offline,0,0,0,121.0,0
ID09328,2,0,0,1,Not Selected,0,Room_Type 1,13,2018,9,15,Corporate,0,0,0,100.0,1
ID12049,2,0,1,1,Meal Plan 1,0,Room_Type 1,61,2017,10,26,Offline,0,0,0,72.24,1
ID17442,2,0,0,2,Meal Plan 2,0,Room_Type 1,102,2017,10,16,Offline,0,0,0,101.5,0
ID28892,2,0,0,1,Not Selected,0,Room_Type 1,4,2018,1,15,Online,1,11,5,77.0,1
ID26109,2,0,1,2,Meal Plan 1,0,Room_Type 1,39,2018,2,29,Online,0,0,0,60.1,0
ID21559,3,0,0,3,Meal Plan 1,0,Room_Type 4,46,2018,11,3,Online,0,0,0,129.6,2
ID16375,2,0,2,1,Meal Plan 1,0,Room_Type 4,49,2018,3,19,Online,0,0,0,121.5,0
ID32593,2,0,0,3,Meal Plan 1,0,Room_Type 1,44,2018,2,17,Offline,0,0,0,75.0,0
ID20163,2,2,2,1,Meal Plan 1,0,Room_Type 6,107,2018,12,3,Online,0,0,0,156.6,1
ID29595,2,0,1,3,Not Selected,0,Room_Type 1,46,2018,11,3,Online,0,0,0,74.8,1
ID34621,2,0,2,1,Not Selected,0,Room_Type 1,11,2018,5,7,Online,0,0,0,109.0,1
ID10154,2,1,0,3,Meal Plan 1,0,Room_Type 1,26,2017,10,6,Online,0,0,0,125.83,1
ID01283,1,0,1,1,Meal Plan 1,1,Room_Type 1,1,2018,8,1,Online,0,0,0,124.0,1
ID14561,2,0,1,3,Meal Plan 1,0,Room_Type 1,285,2018,10,3,Offline,0,0,0,100.0,0
ID12659,2,0,1,3,Meal Plan 1,0,Room_Type 1,78,2018,12,8,Online,0,0,0,88.4,1
ID35759,3,0,2,2,Meal Plan 1,0,Room_Type 4,71,2018,9,10,Online,0,0,0,168.3,2
ID00837,3,0,0,3,Meal Plan 1,0,Room_Type 4,46,2018,8,24,Online,0,0,0,168.3,2
ID21988,3,0,1,1,Meal Plan 1,0,Room_Type 4,59,2018,9,24,Online,0,0,0,168.3,0
ID02579,2,0,0,1,Meal Plan 1,0,Room_Type 4,120,2018,10,28,Online,0,0,0,104.4,1
ID33569,2,0,1,4,Meal Plan 1,0,Room_Type 1,252,2018,12,28,Online,0,0,0,81.43,2
ID20173,2,0,0,2,Meal Plan 1,0,Room_Type 1,322,2018,12,9,Offline,0,0,0,52.0,0
ID35223,2,1,1,1,Meal Plan 1,1,Room_Type 1,1,2018,1,25,Online,0,0,0,120.0,1
ID05492,2,1,1,3,Meal Plan 1,0,Room_Type 1,215,2018,8,29,Online,0,0,0,106.25,1
ID15711,2,0,0,1,Not Selected,0,Room_Type 1,2,2018,3,30,Online,0,0,0,89.0,0
ID24565,3,0,0,2,Meal Plan 1,0,Room_Type 4,136,2018,11,22,Online,0,0,0,122.4,1
ID08626,2,2,2,4,Meal Plan 1,0,Room_Type 6,22,2018,9,25,Online,0,0,0,224.0,1
ID15852,2,0,0,2,Meal Plan 1,0,Room_Type 1,30,2018,6,2,Offline,0,0,0,140.0,0
ID32685,2,0,2,4,Meal Plan 1,0,Room_Type 1,98,2018,2,25,Offline,0,0,0,50.33,0
ID32958,3,0,2,3,Meal Plan 1,0,Room_Type 4,142,2018,7,2,Online,0,0,0,126.65,1
ID15840,2,0,0,1,Meal Plan 1,0,Room_Type 1,162,2018,8,27,Online,0,0,0,96.3,0
ID03179,2,0,2,3,Meal Plan 1,0,Room_Type 1,46,2018,11,18,Online,0,0,0,68.07,5
ID00354,1,0,1,1,Meal Plan 1,0,Room_Type 1,12,2018,7,11,Online,0,0,0,145.0,1
ID14922,1,2,0,2,Meal Plan 1,0,Room_Type 2,9,2018,1,29,Online,0,0,0,77.75,1
ID03251,0,2,0,3,Meal Plan 2,0,Room_Type 6,0,2018,10,27,Online,0,0,0,18.6,2
ID26726,2,0,0,2,Meal Plan 1,0,Room_Type 1,22,2017,9,16,Corporate,0,0,0,75.0,0
ID01482,2,0,0,2,Meal Plan 1,0,Room_Type 1,16,2018,2,26,Complementary,0,0,0,2.0,0
ID15126,1,0,1,4,Not Selected,0,Room_Type 1,67,2018,9,5,Online,0,0,0,104.76,1
ID02827,2,0,0,1,Meal Plan 1,0,Room_Type 1,105,2018,4,6,Online,0,0,0,75.0,0
ID01500,2,0,0,2,Meal Plan 1,0,Room_Type 1,33,2017,10,1,Online,0,0,0,79.35,1
ID13017,2,0,0,4,Meal Plan 1,0,Room_Type 4,38,2018,11,2,Online,0,0,0,77.23,3
ID20781,2,0,0,2,Meal Plan 1,0,Room_Type 1,27,2017,9,30,Offline,0,0,0,108.0,0
ID01160,2,0,1,1,Meal Plan 1,1,Room_Type 1,83,2018,3,19,Online,0,0,0,105.3,1
ID11960,2,0,1,3,Meal Plan 1,0,Room_Type 4,45,2018,10,3,Online,0,0,0,111.6,0
ID29780,2,0,1,2,Meal Plan 2,0,Room_Type 1,173,2018,7,25,Offline,0,0,0,300.0,0
ID15066,2,0,2,6,Meal Plan 1,0,Room_Type 1,153,2018,6,7,Online,0,0,0,111.78,0
ID30984,2,1,0,3,Meal Plan 1,0,Room_Type 4,83,2018,7,28,Online,0,0,0,141.1,1
ID19236,2,0,0,3,Meal Plan 1,0,Room_Type 1,101,2018,5,17,Offline,0,0,0,80.75,2
ID21808,2,0,2,2,Meal Plan 1,0,Room_Type 1,242,2017,11,22,Online,0,0,0,72.25,1
ID16782,2,0,0,1,Meal Plan 2,0,Room_Type 1,48,2017,9,11,Offline,0,0,0,104.0,0
ID15697,1,0,0,2,Meal Plan 2,0,Room_Type 1,6,2017,12,10,Online,0,0,0,0.0,0
ID29866,2,0,1,3,Not Selected,0,Room_Type 1,82,2018,6,6,Offline,0,0,0,72.25,0
ID21460,2,1,2,2,Meal Plan 1,0,Room_Type 1,52,2018,12,4,Online,0,0,0,103.7,3
ID01013,2,0,0,2,Not Selected,0,Room_Type 1,64,2018,4,13,Online,0,0,0,94.5,1
ID31570,1,0,0,1,Meal Plan 1,0,Room_Type 1,6,2018,5,18,Corporate,1,0,1,98.0,0
ID29150,2,0,1,0,Meal Plan 1,0,Room_Type 4,1,2018,2,1,Online,0,0,0,106.0,1
ID35720,2,0,0,3,Meal Plan 1,0,Room_Type 1,32,2018,11,16,Online,0,0,0,80.08,0
ID02929,1,0,0,2,Meal Plan 2,0,Room_Type 1,273,2017,7,17,Offline,0,0,0,87.0,0
ID10662,2,0,0,3,Meal Plan 1,0,Room_Type 4,58,2018,10,20,Online,0,0,0,139.5,1
ID15972,1,0,0,1,Meal Plan 1,0,Room_Type 1,15,2018,2,19,Corporate,0,0,0,81.0,0
ID31220,1,0,2,1,Meal Plan 1,0,Room_Type 1,116,2018,2,28,Offline,0,0,0,76.0,0
ID12971,2,0,0,1,Meal Plan 1,0,Room_Type 1,4,2018,2,16,Online,0,0,0,91.0,0
ID20509,1,0,0,3,Meal Plan 1,0,Room_Type 1,71,2018,6,14,Offline,0,0,0,120.0,0
ID31342,1,2,1,1,Meal Plan 1,1,Room_Type 5,3,2018,7,30,Complementary,0,0,0,0.0,1
ID29820,2,0,2,2,Meal Plan 1,0,Room_Type 1,104,2018,4,15,Online,0,0,0,76.5,1
ID10580,2,0,0,3,Meal Plan 1,0,Room_Type 4,36,2018,1,27,Online,0,0,0,88.63,1
ID02622,1,0,1,2,Meal Plan 1,0,Room_Type 1,152,2018,8,26,Online,0,0,0,90.9,0
ID20515,1,0,0,2,Meal Plan 1,0,Room_Type 1,192,2018,6,24,Offline,0,0,0,95.0,0
ID29728,2,0,0,1,Meal Plan 1,0,Room_Type 4,66,2018,4,8,Online,0,0,0,118.8,2
ID29533,2,0,0,1,Not Selected,0,Room_Type 1,0,2018,4,8,Online,0,0,0,89.0,1
ID22615,2,0,0,3,Meal Plan 1,0,Room_Type 1,24,2018,12,15,Online,0,0,0,104.0,1
ID28587,1,0,0,1,Not Selected,0,Room_Type 1,7,2018,1,26,Online,0,0,0,66.7,0
ID01075,2,0,2,3,Meal Plan 1,0,Room_Type 1,92,2017,7,5,Online,0,0,0,49.74,0
ID14877,2,0,0,1,Meal Plan 1,1,Room_Type 1,132,2018,10,21,Online,0,0,0,179.0,3
ID04158,2,0,1,2,Meal Plan 1,0,Room_Type 2,1,2017,8,14,Complementary,0,0,0,0.0,0
ID31698,2,0,2,2,Meal Plan 1,0,Room_Type 1,13,2018,4,2,Online,0,0,0,120.0,0
ID12295,3,0,1,3,Meal Plan 1,0,Room_Type 4,27,2018,7,25,Online,0,0,0,182.33,0
ID10798,2,0,0,3,Meal Plan 2,0,Room_Type 1,34,2017,9,23,Offline,0,0,0,224.67,0
ID17979,2,1,1,2,Meal Plan 1,0,Room_Type 1,92,2018,9,2,Online,0,0,0,152.1,2
ID35436,2,0,1,2,Meal Plan 1,0,Room_Type 1,256,2017,9,14,Offline,0,0,0,76.67,0
ID19801,3,0,2,2,Meal Plan 1,0,Room_Type 4,148,2018,12,23,Online,0,0,0,115.6,1
ID12871,2,0,0,4,Meal Plan 1,0,Room_Type 1,84,2018,4,27,Online,0,0,0,105.4,1
ID29580,2,0,0,1,Not Selected,0,Room_Type 1,23,2018,7,27,Online,0,0,0,139.0,1
ID02065,2,0,0,2,Meal Plan 2,0,Room_Type 1,257,2017,7,1,Online,0,0,0,101.5,0
ID14781,2,0,1,2,Meal Plan 1,0,Room_Type 1,305,2018,11,4,Offline,0,0,0,89.0,0
ID18272,1,0,0,1,Meal Plan 1,0,Room_Type 1,8,2018,2,19,Corporate,0,0,0,81.0,0
ID33520,2,0,0,1,Meal Plan 1,0,Room_Type 1,64,2018,9,24,Offline,0,0,0,85.0,0
ID22116,2,0,0,1,Not Selected,0,Room_Type 1,2,2018,1,14,Online,0,0,0,67.7,0
ID30191,1,0,1,0,Meal Plan 1,0,Room_Type 1,0,2018,5,23,Corporate,0,0,0,65.0,0
ID35830,3,0,2,1,Meal Plan 1,1,Room_Type 4,12,2018,8,13,Online,0,0,0,200.0,1
ID17287,2,0,0,3,Meal Plan 1,0,Room_Type 1,213,2018,6,7,Offline,0,0,0,130.0,0
ID35425,2,0,2,2,Meal Plan 1,0,Room_Type 1,29,2018,9,9,Online,0,0,0,144.68,3
ID25321,2,0,2,3,Not Selected,0,Room_Type 1,73,2018,9,18,Offline,0,0,0,85.0,0
ID35244,2,0,0,2,Meal Plan 1,0,Room_Type 1,26,2018,2,19,Online,0,0,0,91.0,0
ID30674,1,0,0,1,Meal Plan 1,0,Room_Type 1,41,2018,5,24,Corporate,0,0,0,89.0,0
ID25396,1,0,0,3,Meal Plan 1,0,Room_Type 1,71,2018,6,14,Offline,0,0,0,120.0,0
ID22380,3,0,2,2,Meal Plan 1,0,Room_Type 1,167,2018,8,12,Online,0,0,0,130.05,0
ID25868,1,0,1,0,Meal Plan 1,0,Room_Type 1,12,2017,10,4,Offline,0,0,0,72.0,0
ID06465,2,0,2,0,Meal Plan 1,0,Room_Type 4,43,2018,2,28,Online,0,0,0,90.9,0
ID21912,1,0,2,2,Meal Plan 1,0,Room_Type 1,116,2018,2,28,Offline,0,0,0,76.0,0
ID35342,2,0,2,5,Meal Plan 1,0,Room_Type 4,180,2018,8,27,Offline,0,0,0,90.95,0
ID28702,2,0,1,2,Meal Plan 1,0,Room_Type 1,280,2018,9,19,Offline,0,0,0,110.0,0
ID02412,2,0,0,4,Meal Plan 2,0,Room_Type 4,63,2018,4,13,Online,0,0,0,144.5,2
ID12939,2,0,2,5,Not Selected,0,Room_Type 1,111,2018,6,13,Online,0,0,0,109.65,1
ID12501,3,0,1,2,Meal Plan 1,0,Room_Type 4,40,2018,7,15,Online,0,0,0,174.3,1
ID33842,2,2,0,1,Meal Plan 1,0,Room_Type 6,222,2018,10,29,Online,0,0,0,168.3,0
ID05341,1,0,0,1,Meal Plan 1,0,Room_Type 1,29,2018,2,23,Corporate,0,0,0,66.0,0
ID08182,1,0,0,1,Meal Plan 1,0,Room_Type 1,2,2017,10,22,Online,0,0,0,120.0,1
